z,LO2,LO3,LnHbeta,LbHbeta,LnHalpha,LbHalpha,LNII,LSII,LFeII,L5100,fwhm_bHbeta,fwhm_OIII
0.2967267,41.1768367284,41.6107198932,40.3919236241,41.8005283906,41.196594078,42.3700309698,40.8555473119,40.9968134125,41.5399352797,44.0863056677,2865.92065044,361.354141975
0.2968173,40.9304141153,41.5845100064,40.5810903235,41.9804777585,40.8776196949,42.5111566681,40.6580542067,40.741291071,42.2575798302,43.9681252758,3547.29549632,393.1327434
0.2970971,41.0729101124,41.6717497445,40.6926202871,42.3112688757,41.0800410881,42.7172425867,40.8961947918,40.7916793418,41.6916003031,44.2541277737,6130.95132506,529.147468894
0.297124,41.2476477215,41.7161059255,40.2230237113,42.5553577812,40.8626790592,42.9576876353,39.7318717072,40.16434249,42.030697473,44.2942316441,11721.1982538,442.812382274
0.2972019,41.3607047697,41.6507426258,40.5483623992,41.6462431044,41.5607091791,42.2433131784,41.123169771,41.1781346377,42.2554736642,44.1210109121,1222.52840189,311.347585377
0.2972757,40.6982756128,41.3881054314,40.1898111855,41.9094596617,40.9706959657,42.4611714945,40.5093761758,40.5244931916,42.0206525091,44.0571248423,8276.89613613,442.77202011
0.2973302,41.1874333502,41.9205580359,40.9870747679,42.5526815862,41.5332669359,42.9113566472,41.400048816,41.2467019634,42.6243122276,44.3241541214,10941.8289183,683.465309784
0.297337,40.9486773435,41.6324030791,40.6884097616,41.9423789382,41.1721672472,42.3963569937,41.0031632237,40.858692478,42.5258825827,44.1211731906,5361.54477317,522.173681759
0.2975339,41.539630964,41.8649164241,40.9344218,42.2217793796,41.3917580645,42.7345714033,40.8389080291,41.0759421987,42.0381028786,44.2141459394,5762.38097808,457.916086216
0.2976467,41.2511702563,41.5592882072,40.8797339236,41.3394830646,41.4726330682,42.1710488264,41.3673906076,41.0598879522,42.1312660982,44.1762524115,3915.80984097,473.442140195
0.2976652,41.15700867,41.8958026806,40.8378468394,41.8607691246,41.3219341741,42.2944093444,41.0462506244,40.9476252835,41.8275215302,43.9556283721,5583.05861721,273.496690632
0.2978118,40.8031954059,41.4425328045,40.8378775556,42.067451524,41.1221103109,42.6394795314,40.7859328592,40.7238926261,42.2520297129,44.0284852809,2925.47626928,427.660634211
0.2979022,41.7805092268,42.3435316427,41.2912733821,42.908059989,41.7400546845,43.2037915967,41.0453991477,41.4990692561,40.4354053246,44.5721423887,7898.21591226,495.10006789
0.2980088,40.9527335864,41.6093052068,40.6639220043,42.0870409007,41.0938175603,42.5531815259,40.6295713192,40.8984335991,42.1380388122,44.0275005273,5778.11428422,389.114590729
0.2982142,41.1745908148,41.5696710217,40.8033604755,42.4728135124,41.3615530951,42.8379699177,41.205520959,40.9988701125,42.5640077007,44.3534800375,4593.00557523,417.368580179
0.2982424,41.2849482636,41.6877317056,40.7889774344,42.1426739709,41.3471777143,42.5750462482,41.1976974713,41.0154961094,42.4972938983,44.2780415632,3589.15216858,496.407520175
0.2982477,42.0160694495,42.711463351,41.6542097868,42.6156848287,41.9830578712,42.9681897945,41.402003961,41.557887943,41.8663230789,44.4023326023,7914.65174377,286.040018143
0.2983111,41.057592094,41.3255984575,40.6076199855,41.884809173,41.253829914,42.2960428959,40.7442936851,40.5477275078,42.4993785708,44.2292105687,2263.93643564,373.320681924
0.2987827,41.3574783584,41.9775966943,40.8217946399,42.2332186203,41.2358789413,42.7848491269,40.9636023372,40.8569522731,42.2137767366,44.3128933072,12806.5230683,314.273445444
0.2988524,41.10127574,41.7156731337,40.5859490161,42.0800318198,40.9749941608,42.5151774821,40.8063662538,40.5805436765,42.4230853929,44.255923145,5099.35678801,301.272254823
0.2989324,40.7485937435,41.0217011838,40.0575938381,41.4924681913,40.6041777603,42.025543442,40.3991483252,40.4926985557,40.836480286,43.8724693447,3429.44083802,424.833099305
0.2991473,41.5129362324,41.880284571,41.0171133166,42.1306826303,41.5492492949,42.6493696333,41.2827095129,41.2447070888,41.7762871154,44.1739114881,6874.51998893,325.428673568
0.2991596,40.9900075303,41.3080044009,40.787423902,41.7602955186,41.2378603953,42.0819105559,40.8382957738,40.6280460045,41.8701781642,43.9057857711,3211.9170094,359.567749278
0.2994289,40.9780667799,41.6741776627,40.7241063339,42.0226598535,41.1088346866,42.5801669234,40.3365252461,40.6486468105,42.4091453825,44.0618064679,2588.6785657,412.335284589
0.2994712,41.0375696419,41.5934336872,40.6651924951,42.0331391304,41.0213376829,42.3150127821,39.9960677885,40.3386367378,42.2525760316,43.8634964345,4069.32607897,257.997026056
0.2995174,41.0974708049,42.0711961942,41.3393046719,42.3634525944,41.7079137517,42.816098399,41.5460991176,41.2311556348,42.6346251301,44.5743168047,4571.56769245,934.151040581
0.2996824,41.0463466519,41.8075032592,41.0683891305,42.5781130235,41.5623898,43.0206231947,41.0018013486,41.2425778794,42.2499801408,44.352590502,5419.26431223,650.960757286
0.299713,40.5982523033,40.9514972866,39.9010666235,41.152402199,40.2597591925,41.3208896142,40.2205062816,40.1816378686,41.5462418684,43.6101993533,8492.98782291,311.432481297
0.2997738,40.6865799664,41.3911675988,40.6171226268,41.7871165939,40.8258673682,42.2261553484,40.5130044074,40.695237318,41.7855503432,44.0976083897,2928.46457026,511.919611168
0.2997753,40.9358544269,41.5656881629,40.7181633169,42.1022389577,41.1230424723,42.5367016051,40.0667621775,40.7654488487,42.1712279799,44.2314735177,2689.41016961,389.004773981
0.3000459,41.0663293089,41.5196411349,40.5970639764,42.6262920282,40.7473608363,42.8192911347,40.7846415938,40.569894966,42.0350267935,44.3762660232,12571.3816615,418.705294581
0.300457,41.4275016684,42.4164320446,41.4023405217,43.0724562657,41.7958518386,43.4114890676,40.8782426246,41.4832824566,41.0557774125,44.6742458268,9575.6315155,557.719018578
0.3012018,40.9932049498,41.3729143806,40.6266084426,41.930273046,41.1518521588,42.4129959627,40.6238384835,40.7422204374,42.3317416198,44.1265380432,2916.61420881,327.133365551
0.3015712,41.2101272965,41.9857584461,41.0569384765,42.7846579,41.5770203946,43.0554287718,41.048407697,41.1276517632,42.3694461111,44.4480930187,12893.5821519,532.489057429
0.3015816,41.2661443984,41.6405617904,40.8963564786,41.8902414264,41.4298857123,42.3944346693,41.2279855553,41.1016944979,41.9279885538,44.1868274505,3184.58374528,509.580565932
0.3017259,41.7155939691,41.9380505145,41.1025744675,42.2967096607,41.4219197235,42.7738037023,40.993897015,41.3180882533,39.9612060026,44.0587126916,12575.4303499,404.54034056
0.3017626,40.7583321666,41.1814061578,40.6619298635,40.9980704482,41.0933435284,41.3187076111,40.82139472,40.6491031487,41.8014468616,43.670431782,3724.90703884,375.287684099
0.3017735,41.113109379,41.4033055675,40.6834196883,41.8849530449,41.3072712004,42.2854304478,40.8636868816,40.9107840722,41.991584973,44.0071046373,2431.05963495,384.215649102
0.3018165,41.6315516418,42.4101853781,41.3880116036,42.4762420228,41.6768955111,42.7675253436,41.2756059306,41.2966781704,41.7771064603,44.2674363842,8190.15234671,466.316954101
0.3019997,40.9122746722,41.2090609189,40.5669773055,42.1637150743,41.1310186967,42.5687568347,40.8571185833,40.8655807824,42.3472499253,44.1919434684,4357.40426441,348.287114473
0.3020483,41.1141628187,41.5617291249,40.8659471543,41.8812577203,41.4108166576,42.3677818998,40.8369423425,40.9673757449,42.0883768518,44.0289291125,2647.67859608,391.50036603
0.3020917,41.7382425324,42.3872344894,40.9040156228,43.2395532048,42.0268988919,43.5424837221,42.0573052274,41.6757322133,43.251508283,44.9153241902,7716.46585848,701.769080822
0.3027818,40.7207437368,41.4620912705,40.7844436278,41.9994563815,41.2547867465,42.5707331722,40.8173172199,40.9558906066,41.9823246211,44.1223834788,3160.9525611,540.182234252
0.302805,41.3750150468,41.9287990247,41.048247642,42.4146520224,41.4173328274,42.757090925,41.2196501236,40.8102579394,42.3379451597,44.2609150737,11377.1826219,463.853201517
0.3028533,41.1100089414,41.5543752479,40.7000639627,41.6221803291,41.1617787363,42.2507287104,40.9540053245,40.8598076585,42.3035875982,44.1520308556,2974.37665748,396.187318772
0.3029612,41.4655718431,42.1997311536,41.0820582069,41.9375815942,41.4643019043,42.3598184478,41.0824531954,41.1455841128,41.9333653129,43.9657681429,2942.09231392,365.545189085
0.3029729,41.29328748,41.700504987,40.7187607158,41.8756614898,41.1046524135,42.4056130513,40.8757675799,40.8961005074,42.4649047806,44.1253429066,4329.86561992,285.577268319
0.3030477,41.100165617,41.751709917,40.6597132215,42.2034878433,41.2200978314,42.5550172502,41.0376364851,41.0589943297,40.5459184231,44.1069246899,6545.88670482,584.989087261
0.3031093,40.6186498672,41.4478259737,40.7738947451,42.1057610467,41.135086716,42.5144185381,40.8750110987,40.7477609351,41.8488781761,44.0665773464,7820.16194221,638.354771333
0.3036132,41.6700648951,42.1226595284,41.2881778328,42.2080691181,41.6934305288,42.7227523655,40.8303421561,41.2625158327,41.1724485918,44.1798109914,6477.97287834,489.561404354
0.3038625,41.2036379142,41.7903753099,40.6139630661,42.7804152735,41.2889426083,43.0970221944,41.1041266137,41.3007499972,42.7554072108,44.5059303227,8581.03498067,535.514066091
0.3040444,41.5422169496,42.2681671964,41.1747499807,42.2033555579,41.6224580224,42.914663692,41.3518904109,41.1845363266,42.1495766335,44.4639187162,3458.05416359,347.369241
0.3044333,41.6666050845,41.9769298765,41.222357469,41.9089789483,41.7683741027,42.5419157918,41.3850151627,41.4805183,42.4440075935,44.2518276546,3348.56738048,574.760829836
0.3046121,41.2986374715,41.8351194862,41.0503426096,41.7053088733,41.500491106,42.1671235616,41.1713434342,40.9673379522,42.2033246617,44.0630707745,1993.96763736,403.696654443
0.3048605,41.3746110376,41.9764882064,41.1672205782,42.4550789267,41.61314627,42.887282246,41.1716347606,41.2569384323,42.2991024587,44.3190682397,5914.30845513,478.171977709
0.3050578,40.5940046477,41.1401264998,39.875259097,41.815837444,40.6236040329,42.2867432714,39.7080118282,40.0746073536,42.1208169729,43.8772301983,2559.82840559,389.031744735
0.3052747,41.113088608,41.4739641219,40.5154590217,40.3635126487,41.1639993765,41.8252365665,41.1650161781,40.9186065254,41.2088134981,44.0457906644,1084.91479901,599.203833943
0.3052811,41.0766598771,41.3576267669,40.8916408133,41.83238152,41.4076815802,42.4205465852,41.2130662435,41.0340925355,41.9428632012,44.020651216,9623.10040986,548.999728875
0.3054332,41.1948101628,41.6900721811,40.4916705813,41.8657194224,41.242903123,42.3414133224,40.9186091172,40.7827253684,41.9875523211,44.1096768512,3003.79932689,430.957645775
0.3059681,41.8707835902,42.4437503424,41.7260497726,42.5943583564,42.0786107062,43.0249460047,41.9716837086,41.6236362027,42.8275092679,44.6748624765,3382.53438434,909.241667461
