LO3,LO3/LO2,LfeII/LbHbeta,fwhm_bHbeta,LNII/LnHalpha,LSII/LnHalpha,LO3/LnHbeta,fwhm_OIII
40.2105810566,0.1694536054,0.2982194136,11109.9013894,-0.0918363379,-0.3471907256,0.5369556327,326.801521817
40.8658776628,0.3393969264,0.5152030284,3427.23558894,-0.1590201981,-0.4128095874,0.5826284104,344.4476571
41.2549581744,0.2726465946,0.1825089457,11785.4977495,0.025189895,-0.1230005941,0.9014049945,477.229631382
41.3853918111,0.3294945035,-0.54587807,2751.47767307,-0.7761333901,-0.4912828739,0.8785495804,308.121679709
41.0770252933,0.4696470013,0.7171176483,5266.96500431,-0.1806615615,-0.4383431609,0.7810246676,365.010610668
41.340531133,0.525533833,0.401697097,6384.92886282,-0.1278326053,-0.3168052309,1.0166494948,272.239568136
41.7518820362,1.090234676,-0.1840594731,4333.20841214,-0.6988336813,-0.4270680206,0.9740893859,288.136558364
41.6328449511,0.3379524549,0.3835135112,4367.30562876,-0.2886434972,-0.2537570416,0.8327229093,365.906264153
41.1063846,0.116463773,0.2164638668,4948.8627463,0.0105989887,-0.0930795246,0.960263127,330.271599893
41.7064449492,0.6157438085,-0.3666398486,4935.83480756,-0.8734201131,-0.4924366973,0.8329738252,324.533115435
41.1469682987,0.0999639197,0.2315391324,2262.1024336,-0.1282507983,-0.2626396248,0.4689726967,369.506985255
42.0758296919,0.3946405323,-0.2315747322,7749.75858331,-0.0807603787,-0.1925937088,0.9444546037,421.986523042
41.3996335965,0.3508081786,0.362500835,3182.93997163,-0.7545707715,-0.4790939073,0.9125516986,377.709710523
41.1440388958,0.4959641579,0.210224685,4319.23368146,-0.2919495706,-0.2869532727,0.9560787444,287.412637314
41.0662190038,0.5347056241,-0.2468014412,3101.9461581,-0.7941259432,-0.4683216804,0.8447230052,316.265610074
40.8131905921,0.3088957059,0.3933238612,2998.09319509,0.0450859367,-0.1471635505,0.4584285255,385.406038806
41.0973194942,0.5376037989,0.1005562081,6205.61781301,-0.6185942635,-0.407585681,0.7201149069,508.71098379
41.4820551486,0.4921081077,0.3291794739,1858.60041204,-0.2888260685,-0.3385474732,0.6927878101,389.625897397
41.2426376418,0.5851313652,0.2904678377,3634.85619003,-0.2866458865,-0.3240936881,0.9244412276,410.246488996
41.6558331947,0.6636165916,0.3355226019,2588.1419734,-0.0461792271,-0.1819937557,1.1635202287,372.500130427
41.3203479451,0.6404523884,-0.122390637,4537.89380522,-0.5799518761,-0.5424598708,1.1954854513,233.909637406
41.1351300272,0.2388617272,0.2335128593,3852.1327547,-0.302302792,-0.4675451172,0.5151554186,273.850374869
41.8014186346,0.4535343146,-0.0038178001,7539.04133159,-0.722235825,-0.3305848219,0.8295591545,423.38316586
42.0368752349,0.7499310744,-0.1040420687,7527.70098663,-0.3303524193,-0.3003235301,1.064578097,366.401514564
41.3350909161,0.7968592289,0.452823847,3655.88613662,-0.0501239061,-0.2117155818,0.8406747879,329.26201538
40.7206105184,0.3818582284,0.6867315237,1548.42512811,-0.0989463533,-0.4069576855,0.8039662485,304.197820357
40.7059477279,0.0106632567,0.454477666,4218.5311082,-0.235045312,-0.4187603818,0.3471184528,336.872877208
41.6462546213,0.5428918222,0.1779955889,3204.94096717,-0.4778644848,-0.2265783388,1.0573580631,450.924509458
41.8891281561,0.210619826,-0.9161752309,3192.40572049,-0.4997001564,-0.4179262448,0.6767170102,293.867002696
40.9597080087,0.1336008593,0.8532848446,2388.56655234,-0.2743370525,-0.2992489639,0.659411541,291.294690738
41.0185884051,0.2310675537,-1.2475473009,5498.8206083,-0.0769632362,-0.0086048079,0.892444695,490.697955613
40.8088269846,0.4726620763,0.5786188873,2635.78477192,-0.2408405048,-0.4049173342,0.926287216,230.575135614
40.8195248306,0.0619004224,0.0119918929,1698.83406627,-0.2618257431,-0.3874056142,0.7555020199,325.948197504
41.3651661346,0.4695859007,-0.4172593817,10527.6855479,-0.4954852046,-0.2998046149,0.8152756199,364.812659819
40.6900287515,0.1869039149,0.7178807797,2613.18499167,-0.325740601,-0.6103111419,0.4358003432,268.941954224
41.276442814,0.5772639693,-0.0843308407,4564.17449889,-0.8900876383,-0.4962820555,0.8910766715,383.480078553
41.1658382381,0.5076609829,-1.2357245176,2544.11757755,-0.2971955214,-0.1374863374,0.9090396897,325.694849891
41.403182381,0.571345741,-0.0837148904,5629.03055479,-0.1902283938,-0.2557810096,0.9499629495,389.016789442
41.1563749723,0.5205895688,0.521913136,2104.21628378,-0.6970984416,0.0858489632,1.2851759335,572.660249265
40.9495968583,0.2971410808,0.3431495574,3097.22518969,-0.5355942102,-0.3995831802,0.7575014018,400.127781493
40.6870583656,0.3430734157,0.4614853522,1237.32219473,-0.2774469156,-0.3191312309,0.5000662265,305.480793099
41.1310329217,0.4579061606,0.5549952194,2968.79851272,-0.5716224989,-0.1380744388,0.7646860581,385.431013477
41.3518713549,0.368864871,0.2774978498,2205.80422391,-0.4170156689,-0.2279235388,0.9330037389,294.068929574
41.6809686968,0.6423044842,-0.8339596725,11744.4064104,-0.5871662297,-0.3488188497,0.8937232339,473.434398434
41.3846545543,0.823105933,0.2134024458,5531.76545534,-0.3889725047,-0.3317169125,0.7376569616,499.315924566
41.0216267777,0.6205395895,0.3654190256,3825.91967435,-0.2698082909,-0.21993596,0.746474511,378.174380699
41.4178432245,0.430279376,-0.1845684297,2821.12511321,-0.3761762177,-0.5388949878,0.602779763,424.972644273
41.3098270199,0.1186553312,0.2179122408,3264.88545717,-0.0004429789,-0.0811028635,0.7939493384,407.372272516
41.6718360582,0.6863021358,0.170168087,6918.06449517,-0.077690134,-0.2820836649,1.1254609268,289.605314322
41.7548647415,0.3869557189,-0.1637525365,7471.27990909,-0.5858469856,-0.5019105462,0.6409758275,338.957190002
41.4485568139,0.3465632244,0.1619173938,3706.63016127,-0.3399642989,-0.6351376678,0.4646427434,441.384940678
41.0554138175,0.6710795077,0.0320010775,5918.4580512,-0.1840720625,-0.3531989329,1.0487216191,260.39542974
41.3579358111,0.5350550939,0.2039618856,5687.27123187,-0.2253188609,-0.3369519623,1.0415423816,300.262813072
41.3264815389,0.4842653808,-0.0405150642,8599.14357806,-0.1847359354,-0.2868176651,0.9216479559,386.330294857
41.864482141,0.7042480831,-0.4968118272,10166.0884181,-0.5770405501,-0.4438937227,1.0968379615,251.965327404
41.2138567865,0.4669112297,0.3295950378,4409.63600179,-0.2905770784,-0.2426643238,0.8463287398,417.363411884
41.1614673166,0.6329359383,0.4838236216,2946.05970658,-0.1716587987,-0.0727263864,1.4697749674,260.547837063
41.1285320779,0.9129079374,0.0991088434,3019.49330075,-0.6507573505,-0.2422010555,0.7189818207,492.794420383
41.1920939078,0.8773021823,0.2655258557,6978.97453212,-0.2698464867,-0.3997879882,0.9279637094,417.478370885
41.2338867976,0.6599696147,-0.0324039552,2820.90742272,-0.6635479333,-0.4426861414,0.7868084239,444.336472225
41.0943624157,0.7534727703,0.5806055662,2778.7853209,-0.6674369263,-0.3939110024,0.8820590051,372.286849507
41.0690858974,0.3123233242,0.8808051684,2590.91041981,-0.1254294503,-0.3947255809,0.551004175,555.656286702
41.2497626724,0.4619493282,0.2238695993,2789.81713903,-0.0035848705,-0.0255245113,1.0649109155,446.223225394
41.7336110445,0.4874451291,-0.1495739118,2105.58314638,-0.7946097644,-0.5038693605,0.7116748006,358.241834327
41.2448586427,0.3747964951,0.5344414407,5338.06019616,-0.1459996283,-0.0671858914,1.0687494242,430.424558153
41.1146236332,0.2974594894,0.6663646233,2332.8159782,-0.1385816586,-0.2859453536,0.8147862797,344.132780416
41.3601230954,0.3124004666,0.6090998683,2302.74536585,-0.2096067792,-0.4452439579,0.7403125311,339.555968166
41.2171338211,0.4733013117,0.394036521,2608.84048031,-0.1915645122,-0.4538617719,0.7973664137,406.042710283
41.1596454922,0.5079453229,0.1890899562,3111.80975572,-0.3443392841,-0.4212024538,0.7689954697,425.74959884
40.9734237342,0.2167013928,0.6197391474,1880.87536414,-0.4549339961,-0.4724341193,0.7015550184,239.747111459
40.8573565042,0.0839643512,0.3927528233,6638.41570428,-0.3006586547,-0.4657145384,0.5983481733,322.332361139
40.5808142692,0.0496110489,0.7319130666,4057.66699751,-0.1612420769,-0.4149204425,0.6009520765,285.24265151
41.2646308039,0.3594803818,0.6054291901,5734.77934165,-0.0549383505,-0.2364404055,0.7405769138,392.102293513
41.1997046172,0.7202090349,-0.1559274227,5938.69603622,-0.09219766,-0.2662515571,1.0592748513,575.177773973
41.2462576563,0.3754099517,0.3572523809,3476.38705283,-0.0743205984,-0.2398998013,1.0957941311,301.777218236
41.4592164802,0.6027567438,0.3975445526,2115.03867917,-0.3083155147,-0.5116384,1.023802715,355.050239089
41.7054907258,0.5988113553,0.1659606606,3995.42792624,-0.1763891323,-0.2874283783,1.0654700943,337.617607354
41.47095836,0.6271102192,0.0316612128,3179.759088,-0.9233047069,-0.4646742403,0.8812765725,333.412478304
41.8600045292,0.784204048,0.1841808089,3441.35070769,-0.3512275621,-0.3690378647,0.7751491766,567.081036578
41.8484730513,0.5770078513,0.0149470342,3814.45703774,-0.1615901438,-0.2216513072,0.9432521918,642.570118283
41.1556581553,0.6849677275,0.5359549353,1870.58776184,-1.0767287622,-0.4704713653,1.4182227716,282.989452672
41.2943523253,0.4660825832,0.6478560059,4603.3906935,-0.1847007845,-0.433644384,0.5721853674,498.24170174
41.9959099261,0.7107590296,-0.1550551551,6182.56407259,-0.0462832339,-0.3469236479,0.9708518977,415.103066285
41.6416582182,0.544905986,0.0647456647,4145.85289657,-0.1274839315,-0.2954107137,0.8953321456,386.85627096
40.7818320984,0.3548082935,0.6329851159,5107.93507979,-0.163479449,-0.1726280545,0.7438050999,299.892709938
41.0825440092,0.5586248066,0.2117701683,2047.21091375,-0.7803949379,-0.2800214828,0.9624862048,300.550011379
41.424138453,0.06276579,0.4116822434,5039.33584332,-0.3076016776,-0.2625571161,0.8501451625,367.64731431
41.0977646958,0.5948126594,-0.2254240793,4669.16844851,-0.4975587427,-0.2999437489,0.9608265849,300.623732975
41.0254932163,0.3804905238,-0.0111648143,13308.7703819,-0.2762942913,-0.4344817548,0.4264008227,310.375554135
41.2926163192,0.5675791278,0.1000584736,5868.47833118,-0.3625923938,-0.3629700398,0.6946337204,518.028413015
41.7908194823,0.3337465816,0.1131531838,5385.48402698,-0.1925172183,-0.211295165,1.0211145953,289.542405017
41.6142415806,0.3260869308,0.1205614853,13111.9647086,-0.1459260129,-0.2271249864,0.7564895805,355.319545507
41.4507259558,0.6310579733,-0.1198610504,11505.3740676,-0.4651688351,-0.2985532698,0.5922907754,523.127269832
41.2444865527,0.6486133037,0.6736576625,3421.54358968,-0.110053428,-0.1222063597,1.0189106633,371.77046754
41.1796182805,0.3654112337,0.2054416496,2901.87020369,-0.6096677249,-0.1818252832,0.7007756161,275.564521691
41.0674356552,0.4464354709,-0.1028753102,2948.84446375,-0.14943736,-0.2631626222,0.6865239539,522.925180742
41.0023382443,0.1768737727,0.7923914751,2252.66471566,-0.2918854486,-0.3649857701,0.652781357,284.754998737
40.9280213233,0.4151600427,0.248723382,2965.69172023,-0.1405485364,-0.2536748817,0.9241209692,288.630353656
42.1823524752,0.8526907469,0.0435876625,6006.89625999,-1.381658359,-0.3041008235,1.0988939857,423.298924841
41.5124239891,0.785103525,-0.3660221167,3435.09838842,-0.8614808027,-0.3772604164,0.9512559712,447.249401787
41.208167673,0.3370673397,0.2438504994,3209.73390002,-0.365626774,-0.3002589308,0.9768175507,319.8408693
41.485014963,0.5149758315,0.3442285201,12073.523006,-0.1187490661,-0.0367929774,1.1828201291,248.568137731
41.0084025948,0.2487819918,0.6082113052,1894.73239802,-0.1297186071,-0.3849778064,0.8919470126,269.889757009
41.0535477456,0.3464137802,0.5309059804,2660.04229849,-0.348162629,-0.4643115692,0.4850423031,497.012927678
41.3494655568,0.6580733428,-0.5999867145,10267.2478297,-0.4376858791,-0.2230738545,1.0409944936,426.011055986
41.2990493344,0.5541580576,0.5855435874,2874.45334937,-0.2288674857,-0.4280031195,0.4324880822,750.93821494
41.2011435249,0.6305795811,-0.2947102429,7060.97349083,-0.2193281112,-0.2125910872,0.8841736847,424.250707971
41.3907407569,0.7104629268,0.431349067,3232.16190711,-0.014801763,-0.3055575122,1.0602951374,525.116186968
41.1741742157,0.368435431,0.3962162051,3724.28010902,-0.2443589895,-0.4887680142,0.5074489818,407.922135215
40.9014280891,0.3507200601,0.4449566252,4334.92137768,0.0289805344,-0.1975500102,0.6217644637,739.929500507
41.7694047708,0.5585363023,0.2574844222,3527.48671865,-0.4201625555,-0.3871997981,0.7562979506,817.321889654
41.1587043677,0.4972191212,0.6698502829,3463.95555817,-0.210572407,-0.3081017369,0.7445010522,330.787186186
41.6662818783,0.6187589921,0.1799374835,3752.2089283,-0.5259503763,-0.3724773856,0.9475381914,317.589868132
41.5801614397,0.6276453398,0.4499904439,2975.91922825,-0.0020852292,-0.1000172605,0.9156064781,532.541957822
40.5815925152,0.2888853436,0.6657518229,4971.57853875,-0.2239986483,-0.2543351695,0.9084366603,298.879787532
41.6707832463,0.3205112681,-0.9238297637,4102.95519067,-0.2287032871,-0.1538606207,0.9712191833,500.705764166
41.7606842074,0.4244421541,0.3938000052,3781.77730389,-0.1962241178,-0.2466345301,0.8834091936,313.821319767
41.231647307,0.4625163388,0.6528144042,3878.49357275,-0.2502624148,-0.2823268544,0.750785881,327.410208703
41.1421125794,0.8501428983,-0.0580950761,2722.39819702,-0.1787897413,0.00864246,0.782470243,492.542895578
41.164896667,0.3490620279,0.0970369153,3815.09826897,-0.3203205986,-0.2138072308,0.9069522321,279.242550627
40.7690667919,0.4699148545,0.1989312367,5851.8139315,0.0272981792,-0.1099765452,0.9559347667,315.780540631
41.5315521034,0.2907980783,0.0919968718,9554.23053872,0.0181402622,-0.0199217173,0.7971130822,513.919144709
41.3029647394,0.8169430319,0.2524690165,4454.96770136,-0.2630349818,-0.3248581582,1.0823109414,319.835493895
41.1558354532,0.5209845796,0.5301410249,2944.88650808,-0.2276868024,-0.2877927724,0.8767390639,317.635317063
40.7425444106,0.2323946645,-0.4297605063,6162.17460221,-0.165912367,-0.1076352415,0.9244476043,306.920055867
41.2829393065,0.7652027528,0.1338278782,2153.44074614,-1.0942459224,-0.8016799964,0.8069131716,305.774059078
41.336951556,0.537994049,0.1152961504,3334.98797569,-0.3827043434,-0.1673592419,0.820146276,425.735278647
41.5603390352,0.3793551611,0.4642016505,5831.87220785,-0.2631635861,-0.4216366197,0.6297749122,280.744267635
41.4580386464,0.3917163109,0.7819637064,3276.12423522,-0.0540301646,-0.1568001125,1.1167352885,268.843496108
41.069663896,0.2706813891,0.2003306487,1614.53361912,-0.2288074529,-0.4213089724,0.4746645926,318.303744285
41.2604844378,0.3376225328,0.0448902029,2782.9103203,-0.250525125,-0.4552503447,0.6284438371,350.312015723
42.0889412893,0.516409768,-1.9188996813,12305.3849892,-0.0514808072,-0.2425822169,0.9673233202,484.858218142
41.3938103352,0.2441640084,0.6472044648,4342.11202488,-0.2230575869,-0.3887417603,0.6165940763,316.841701417
41.1689478679,0.3496617355,0.6882058406,1857.47891269,-0.1332350623,-0.4890803689,0.4254933999,509.060696047
40.754206091,-0.0613395849,0.8209693312,2371.382699,-0.2609199154,-0.3114455685,0.3595990161,513.812966966
40.8376612654,0.3675417922,0.3518943685,3022.56673052,-0.8753765192,-0.488757335,0.7426133272,288.457188697
41.2700143647,0.3771312035,0.8285217682,2036.75786323,-0.2525572273,-0.6719748382,0.4321614818,410.04132258
41.4772295921,0.4614880162,0.3125205024,2793.49970538,-0.2118154515,-0.1091889586,0.8707642038,348.577246567
41.2828483236,0.6145913234,-0.0040429644,4265.09069365,-0.6116968643,-0.5920371116,0.69101308,353.981921769
40.9806420875,0.0895069403,0.752948412,1665.07772502,-0.4126315609,-0.2827107188,0.7623499689,370.021614595
40.7934521983,-0.0121296115,0.7285034163,4695.45196433,0.0284163691,-0.183555151,0.5171188867,367.482767365
42.4554534878,0.5657384749,-0.790376782,9927.01407583,-0.4716981335,-0.2660773514,1.0145262879,389.869873424
41.1248777384,0.4239806563,0.4085399118,1597.59671412,-0.1994063354,-0.3064655488,0.6239624877,331.166838765
41.4428955539,0.4045627359,0.1601107438,3912.71726365,-0.6554833274,-0.4006136713,0.9675952925,304.507982494
40.8665458356,0.1524123256,0.8886819882,3306.20768146,-0.2241954512,-0.4144061754,0.611763005,275.360694197
41.7665192102,0.3950316174,0.2522715366,5002.8223991,-0.3392860116,-0.25678755,0.9074837578,368.726877491
41.3246082702,0.5296992569,-0.1129841042,3722.32592384,-0.6433826224,-0.4145540372,0.8576335542,295.915817021
42.0122662495,1.0736205135,-0.3014985565,11763.881054,-0.4964930633,-0.7058339912,1.1778222433,285.014415098
41.0070245939,0.494248886,0.6184721455,2860.51648422,-0.2604940998,-0.3110658581,0.5056169562,371.714247528
41.1369169969,0.6533316012,0.1239265347,3119.05687758,-0.6366283852,-0.6663399375,0.7962534707,251.924046061
41.2235823412,0.2469456958,0.2570246591,5598.20266431,-0.1409766712,-0.4330015172,0.4744892277,529.769171615
41.1893820224,0.3803068774,0.3464544744,7623.26522438,0.0224116791,-0.1249134424,0.985672314,246.425345172
41.0637609501,0.4624612913,-0.2032224698,2437.90718371,-0.5288046101,-0.3602893345,0.8276068311,320.721188658
41.1970895842,0.5189875174,0.5238691862,3277.86140223,-0.2509339188,-0.2822123667,1.035112906,291.013207493
41.4734899063,0.1022607348,-0.4378190877,4060.21084749,-0.1472870937,-0.0662482372,0.8116861042,406.154332371
41.480301559,0.8920218205,0.2007110208,4119.05051377,-0.6099824261,-0.3845221207,0.8992959776,441.311352656
41.0705375771,0.3237409033,0.7638976888,4246.01222921,-0.1319655233,-0.3062226229,0.7344609543,264.272470671
41.8208108664,0.6141420867,0.102832419,4981.51684792,-0.1016311672,-0.0246370339,1.0383969441,462.677296714
41.4647146735,0.6641891646,0.4540640279,4734.56365774,-0.1910351072,-0.4715482998,0.9329690871,460.784817836
41.0256557889,0.5663053136,0.21263423,3254.51500101,-0.4009417159,-0.390000986,0.9769211243,460.12554253
40.7809910273,0.2239750582,0.4266604683,7465.18584546,-0.0218693212,-0.1264937364,0.8935458486,304.726884375
40.9409843325,0.2433320938,0.3352077827,11714.3659174,-0.1029679692,-0.4810192643,0.9579741572,428.666407539
41.3508994219,0.5818151644,0.1585740344,8925.04180117,-0.2966617995,-0.4276746235,0.4754486717,446.231125887
41.2694968807,0.4381349268,0.6260169967,5189.61126854,-0.0570194965,-0.3592462912,0.9100858383,316.540582607
41.6155090485,0.3654685129,0.234606746,3736.97263626,-0.0821168602,-0.1167317812,0.9992638602,378.073834487
41.0969217585,0.5264272209,0.8222083694,2610.70663577,-0.0075159122,-0.1421469092,1.1475450828,347.684282073
40.9164152879,0.3278887994,0.7082534456,4109.85349806,-0.4649552064,-0.2245832244,0.8748515941,425.425920118
41.1516034038,0.6719820455,0.0974390078,2837.92015733,-0.4861514542,-0.3743911017,0.7095534665,360.280621031
41.7740208566,0.4228299871,-0.3373041356,8880.9862361,-0.8551234958,-0.3639538835,0.8758264865,487.144982858
41.6805313836,0.5228348077,0.1927961171,2573.1564107,-0.6124491835,-0.2319920009,0.8133792971,363.569665009
40.8742313923,0.2114008926,0.4927067478,2924.90657362,-0.1706818935,-0.3149979159,0.4949321013,207.537706679
42.4877709817,0.866152007,-0.3602668028,8008.51409897,-0.5097322241,-0.5688442571,1.0070595461,385.131349067
41.8693788929,0.4740238602,-0.3934723992,7411.84201283,-1.0231735293,-0.6152934846,0.7899535041,363.545335078
41.0738442018,0.538894137,0.5173505298,4050.78114556,-0.0589040676,-0.237373318,0.8975875452,370.729842391
41.439236713,0.431198537,0.5800511736,3504.68666156,-0.1061051955,-0.4888599743,0.4845849011,799.181370552
41.3084017167,0.6224742007,0.3096022104,7991.51420439,-0.2532883896,-0.3246903805,0.742461018,318.309764548
41.4157134775,0.2752572389,0.6954670708,2640.06159037,-0.2770234291,-0.4523122518,0.5178083575,399.870892492
41.2190326426,0.3215004172,0.6822467034,6000.14018741,-0.2033237497,-0.3136214599,0.6104355942,455.405554104
41.9086844211,0.3457371892,0.2295748045,5249.36350657,0.0319795353,-0.0647888302,1.010756025,391.558461155
41.4135793548,0.4824622397,-1.2021088658,3924.97240968,-0.5220250354,-0.3734765187,0.7420357944,385.052591865
41.109860788,0.4337579184,0.521938242,4175.23007018,-0.1428947642,-0.3660014042,0.6671510105,568.953356896
41.4730196137,0.7223515612,0.268988428,4519.51035954,-0.660850575,-0.4871238926,0.9759195918,310.807091891
41.2235549395,0.9407829211,-0.1122259441,10560.2611344,-0.6753526047,-0.1634982353,0.734969172,440.896931144
41.4920391775,0.2088055247,-0.009446276,6892.00289268,-0.2349663562,-0.1690984786,0.68172473,349.462944839
40.8256406031,0.4288612782,0.4468534214,2172.56946155,-0.1166129093,-0.2780495663,0.6195071723,442.57058777
41.6287987055,0.5317715304,0.0984961799,7076.41092433,-0.2635437481,-0.3798215003,0.8251546205,558.432649017
41.8609840919,0.3837923788,0.2135610302,3486.78788418,-0.4504000054,-0.1008323836,1.0707438539,280.780571762
41.2161680394,0.3062557762,-0.0143499863,5256.63108284,-0.2562464915,-0.4614619967,0.3880504402,418.441165452
41.9454512201,0.7030537748,-1.9411441592,9305.21598756,-0.5434039785,-0.499667711,1.1480453322,285.209090529
41.4469894857,0.5090172525,0.1707798214,4217.49691051,-0.2146262958,-0.3582088451,0.7615823987,423.914206601
41.7154554835,0.5242370939,0.1398558436,5224.06738594,-0.2874220465,-0.2295278323,1.0405567255,322.098470897
41.7789746701,0.6860782243,0.1302829482,6261.13210637,0.0445945559,0.0683110404,1.1272588621,514.71162835
41.4320561811,0.6598854979,0.7567905865,3857.96626626,-0.0884455399,-0.1977216015,1.1914737481,561.642555801
41.0666084191,0.2529681803,0.7219268532,3885.67111891,-0.1773661461,-0.3216518017,0.6863004152,344.794442184
41.1627297213,0.6988886032,0.6469703623,5470.33289049,-0.095640372,-0.4950205001,0.6825267241,509.611917086
41.7897481304,0.6369623801,-0.5109455972,7660.42003968,-0.1779152339,-0.3814112317,0.768789238,619.026105198
41.0083591299,0.6702901775,-0.0292815484,4306.91701067,-0.1559245651,-0.1940928457,0.646474417,550.839063567
41.0752186025,0.5037873259,0.4271593135,1567.25879871,-1.0911193999,-0.3166563968,0.8930798107,291.329059765
41.5198328006,0.6825946632,0.3643536433,3556.46820134,-0.2860431288,-0.3408394688,0.870822083,419.980227828
42.1940588468,0.717255482,-0.1417140224,5360.70503914,-0.5110777714,-0.4981077237,0.9873889083,393.405733904
41.4522561477,0.5327288287,-0.570295813,8750.60643253,-0.543025305,0.0391384758,0.9699605874,478.009142764
41.1385411791,0.3998426181,0.1215588543,4191.99172486,-0.4922678886,-0.2134593325,0.6507966839,351.422580408
41.5174375388,0.749749965,0.3958126812,3885.05640986,-0.5452677468,-0.5087101616,0.8787046647,332.034565323
40.9230439524,0.0828426944,0.4693269739,2355.29177713,-0.1260200375,-0.3306673799,0.4093334848,268.361892205
41.286499326,0.360919467,0.182083594,5399.24678598,-0.2316421951,-0.3460208206,0.7838326819,326.745204313
41.0285409256,0.2779331849,0.3039377874,1852.76671502,-0.0363978094,-0.3782973804,0.50011228,416.751270942
41.7905490114,0.6241469353,0.1832686492,6777.49327958,-0.2697065663,-0.4220646165,0.9878143853,325.12316429
41.7560599722,0.7279380285,-0.0745361675,4013.12243751,-0.4550094751,-0.3148027108,1.4221173581,493.106015661
41.1482090675,0.1422673456,0.614314527,4126.34761259,-0.2526555892,-0.4684776307,0.3496761363,279.148227966
41.5108307777,0.0991394508,0.4970680637,1297.86737372,-0.252414279,-0.4272350998,0.4648241525,488.913896938
41.140809496,0.2933187865,0.7378955276,1874.08092826,-0.2078888356,-0.5290764085,0.3592332126,365.873973273
41.5591763594,0.7285593758,0.0075265365,5110.57947065,-0.2214339275,-0.4523890617,0.6730136203,592.450366761
41.1925426388,0.3384970315,0.4374094024,3220.95354293,-0.3119564084,-0.4933786237,0.5497739208,310.327268234
40.8990808779,0.3048900492,0.1857914038,2936.03754345,-0.2116725917,-0.4399026368,0.4275462323,298.89415024
41.6328332012,0.7433640954,0.6430265697,5356.93545804,-0.2030061561,-0.5800506455,0.7528579728,501.410237488
41.4125477089,0.4062149508,-1.1594438261,7225.40405468,-0.1938202281,-0.4355579708,0.7726238181,514.847230989
41.2006678238,0.4928081551,0.6477109842,2063.62435648,-0.196212678,-0.1788861426,1.0505875886,325.9180922
41.7110755963,0.7689921754,-0.1216118483,6162.67758107,-1.0563802466,-0.4101185565,1.0294252382,320.702658831
41.5002483091,0.7392349818,0.1888263647,3693.44548704,-0.3396904732,-0.4256853476,1.2194276761,676.572460552
40.9146648639,0.5300537118,0.2486105367,5965.58531799,-0.0204089881,-0.0510461536,1.2894152662,385.738625568
41.5396160057,0.434015428,-0.0350658243,6785.40192073,-0.2268767417,-0.4988053762,0.7316840869,368.585861746
42.1752099374,0.6084745664,-0.0493332664,5550.55604915,-0.5023433273,-0.4158110261,1.0656391526,311.528448481
41.7493855069,0.7706348426,-0.1289904167,3099.15279697,-0.6861584724,-0.4710102689,0.7888546614,615.187427931
41.8085791147,0.5866482282,-0.4191068083,8952.23804337,-0.7170176765,-0.3470696778,1.0385881298,336.29168757
41.7155362673,0.6222466177,0.015485954,5343.30588131,-0.367992796,-0.375733977,1.1401409483,318.955198979
41.0917273977,0.5499689972,0.4324860574,2801.49660058,-0.4906865702,-0.437815552,0.6597606212,399.235054511
41.6880787342,0.4612817006,0.1516286555,5277.85836547,-0.9717248701,-0.4916164061,0.7926405985,366.136263889
40.7000091725,0.3004656952,0.8582573243,1609.02015154,-0.3049311204,-0.3967459354,0.9895028336,280.724203956
40.949129381,0.23128034,0.368000551,2330.93865976,-0.1005853604,-0.1782033214,0.8063470739,325.425572526
41.1086451608,0.1763651061,0.7160974008,2687.08398711,-0.3337129289,-0.4047699388,0.5451091696,428.135943509
41.749636369,0.568244742,0.10083712,5352.768831,-0.064729557,-0.2519383397,1.0254828282,359.251382286
41.058401366,0.3360463823,0.5601425689,2947.22717118,-0.1742122328,-0.0372599552,0.915350718,349.533347793
40.6996886132,-0.0512184218,0.7048001896,1554.21196731,-0.2076708348,-0.3125392704,0.3925816544,374.774287605
42.0279913,0.5701105333,0.1248610857,2825.25312582,-0.7451181764,-0.2140827952,0.7485671057,666.633280765
41.5956944857,0.3565877896,-0.1168918841,3068.83713454,-0.290837962,-0.4231404692,0.6213588765,282.739754329
41.0278457823,0.3637754408,0.3833305265,2508.16357008,-0.1160843938,-0.3016127185,0.9997410557,582.808284346
41.068457916,0.6981142336,0.0978142404,2160.41083907,-0.7253646577,-0.6068845251,1.4662921187,489.687944251
41.2046169831,0.5132497391,0.4140273627,2398.92537728,-0.4294658831,0.2957156513,0.8121599554,396.245047768
41.3763050168,1.0091980117,-0.2659834839,6005.44259168,-0.787836669,-0.5289826985,0.7302538812,519.532517533
41.5508860458,0.7177077851,0.2805289928,2564.75936224,-0.5078236408,-0.5102986829,1.1229239181,314.792671404
41.2591690664,0.4763903645,0.7576127421,3500.83913298,-0.2307806937,-0.3789993688,0.4892380735,533.262494286
41.3923638224,0.4968620161,0.3366108064,7244.92756633,-0.4272033015,-0.4524344405,0.6853486391,389.015700755
41.3542036288,0.9004109207,0.1543887713,10202.5634007,-0.3659980099,-0.1897329382,1.0196820502,320.873575648
41.3168924983,0.6544060036,0.3422069928,4346.11250371,-0.5946732211,-0.6558467375,0.6938371483,415.599522355
41.7383138591,0.4560114053,-0.3154101798,2797.9331068,-0.3590438229,-0.4047730904,0.8006790462,309.431206593
